,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%)
6693,30000000,"['Comedy', 'Animation', 'Family']",57089,tt0844993,9.344,2011-04-29,13521829,86.0,Hoodwinked Too! Hood VS. Evil,5.0,303,-16478171.0,-54.927236666666666
6694,12000000,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Music', 'Romance']",17130,tt0275022,12.395,2002-02-15,61141030,93.0,Crossroads,5.0,342,49141030.0,409.5085833333333
6695,38000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",12279,tt0338459,10.665999999999999,2003-07-25,197011982,84.0,Spy Kids 3-D: Game Over,5.0,1290,159011982.0,418.45258421052637
6696,10500000,"['Horror', 'Thriller']",10306,tt0095889,7.196000000000001,1988-06-10,14144000,98.0,Poltergeist III,5.0,237,3644000.0,34.7047619047619
6697,30000000,"['Science Fiction', 'Action', 'Thriller']",9920,tt0370032,11.350999999999999,2006-03-03,31070211,87.0,Ultraviolet,5.0,852,1070211.0,3.5673700000000004
6699,103000000,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']",407451,tt1620680,14.263,2018-03-08,132675864,109.0,A Wrinkle in Time,5.0,1226,29675864.0,28.81151844660194
6700,100000000,"['Fantasy', 'Action', 'Adventure', 'Family']",2486,tt0449010,13.192,2006-12-14,249288105,104.0,Eragon,5.0,2170,149288105.0,149.288105
6701,60000000,"['Comedy', 'Family', 'Romance']",6280,tt0110216,11.812999999999999,1994-11-22,108431355,109.0,Junior,5.0,815,48431355.0,80.718925
6703,5000000,"['Horror', 'Thriller', 'Science Fiction']",50357,tt1772240,8.902000000000001,2011-07-20,25562924,86.0,Apollo 18,5.0,553,20562924.0,411.25847999999996
6704,200000,['Horror'],193612,tt2235779,7.44,2014-04-01,17834867,98.0,The Quiet Ones,5.0,441,17634867.0,8817.4335
6707,85000000,"['Comedy', 'Family', 'Action', 'Fantasy']",39691,tt1287468,9.359,2010-07-28,112483764,82.0,Cats & Dogs: The Revenge of Kitty Galore,5.0,336,27483764.0,32.33384
6708,20000000,"['Action', 'Science Fiction', 'Adventure', 'Horror']",271404,tt1724970,5.1770000000000005,2017-10-20,992181,105.0,Beyond Skyline,5.0,537,-19007819.0,-95.03909499999999
6709,85000000,"['Comedy', 'Fantasy', 'Romance']",9722,tt0374536,8.782,2005-06-21,131426169,102.0,Bewitched,5.0,995,46426169.0,54.61902235294117
6710,21000000,"['Adventure', 'Action', 'Thriller']",9053,tt0398913,10.149,2006-09-07,480314,87.0,DOA: Dead or Alive,5.0,423,-20519686.0,-97.71279047619048
6713,30000000,"['Horror', 'Action', 'Thriller', 'Science Fiction']",71469,tt1093357,13.142000000000001,2011-12-22,64626786,89.0,The Darkest Hour,4.9,812,34626786.0,115.42262000000001
6714,45,"['Adventure', 'Horror', 'Thriller']",9360,tt0118615,13.724,1997-04-11,136,89.0,Anaconda,4.9,1362,91.0,202.22222222222223
6715,25000000,['Horror'],14564,tt0498381,11.485,2017-02-01,83080890,102.0,Rings,4.9,1898,58080890.0,232.32356
6716,37000000,"['Animation', 'Family', 'Adventure', 'Comedy', 'Science Fiction']",11802,tt0482603,9.078,2008-07-17,64762724,81.0,Space Chimps,4.9,263,27762724.0,75.03438918918918
6719,25000000,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",11058,tt0335121,9.877,2004-04-30,30114487,102.0,Godsend,4.9,261,5114487.0,20.457948000000002
6721,28000000,"['Horror', 'Thriller']",65055,tt1633356,7.3870000000000005,2011-09-02,10126458,91.0,Shark Night 3D,4.9,288,-17873542.0,-63.83407857142858
6722,18900000,['Comedy'],459616,tt7136896,6.016,2018-10-03,25498160,98.0,Alad'2,4.9,232,6598160.0,34.91089947089947
6725,84000000,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",12107,tt0144528,10.557,2000-07-27,123307945,106.0,Nutty Professor II: The Klumps,4.9,790,39307945.0,46.79517261904762
6728,38000000,"['Horror', 'Thriller']",9682,tt0454919,7.006,2006-08-11,29907685,90.0,Pulse,4.9,266,-8092315.0,-21.295565789473685
6729,16000000,"['Family', 'Comedy', 'Drama', 'Romance']",13972,tt0430770,9.312000000000001,2008-09-12,50007546,114.0,The Women,4.9,202,34007546.0,212.54716249999998
6732,20000000,"['Adventure', 'Comedy', 'Family', 'Romance']",14405,tt1014775,10.06,2008-10-03,149281606,91.0,Beverly Hills Chihuahua,4.9,561,129281606.0,646.40803
6734,45000000,"['Adventure', 'Action']",9826,tt0117331,7.651,1996-06-06,17300889,100.0,The Phantom,4.9,264,-27699111.0,-61.55358
6735,25000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6589,tt0467110,8.5,2007-08-03,65270477,81.0,Underdog,4.9,378,40270477.0,161.081908
6736,14000000,"['Comedy', 'Horror', 'Romance']",12158,tt0114825,7.255,1995-10-26,19800000,100.0,Vampire in Brooklyn,4.9,266,5800000.0,41.42857142857143
6738,25000000,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Music']",6116,tt0120185,6.506,1997-12-18,100000000,93.0,Spiceworld: The Movie,4.9,266,75000000.0,300.0
6739,40000000,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",440,tt0758730,12.841,2007-01-17,41797066,94.0,Aliens vs Predator: Requiem,4.9,1464,1797066.0,4.492665
6743,94000000,['Action'],10477,tt0132245,10.104,2001-04-27,54744738,116.0,Driven,4.9,384,-39255262.0,-41.7609170212766
6744,16000000,"['Romance', 'Comedy']",12657,tt0367085,8.606,2004-05-28,14822346,86.0,Soul Plane,4.9,202,-1177654.0,-7.3603375
6749,15000000,['Comedy'],23706,tt0881891,7.744,2009-03-19,40105542,99.0,All About Steve,4.9,620,25105542.0,167.37028
6752,47000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",5393,tt0308353,10.017999999999999,2006-09-14,38085778,87.0,Happily N'Ever After,4.8,268,-8914222.0,-18.966429787234045
6753,20000000,"['Action', 'Crime', 'Drama', 'Thriller']",70586,tt1748197,8.501,2011-10-17,2128186,85.0,Setup,4.8,237,-17871814.0,-89.35907
6754,9000000,"['Horror', 'Thriller']",9656,tt0454082,8.162,2006-12-15,21510851,84.0,Black Christmas,4.8,255,12510851.0,139.00945555555555
6755,20000000,"['Thriller', 'Horror', 'Drama', 'Mystery']",8968,tt0357507,7.335,2005-02-04,67192859,89.0,Boogeyman,4.8,391,47192859.0,235.964295
6757,100000,"['Horror', 'Thriller']",299245,tt2309260,6.9639999999999995,2015-07-10,42664410,87.0,The Gallows,4.8,657,42564410.0,42564.409999999996
6759,27,"['Horror', 'Mystery', 'Thriller']",6933,tt0479968,9.872,2008-01-04,26,87.0,One Missed Call,4.8,350,-1.0,-3.7037037037037033
6761,60000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",11679,tt0329774,13.025,2005-04-27,71073932,101.0,xXx: State of the Union,4.8,1098,11073932.0,18.456553333333332
6764,43000000,"['Action', 'Fantasy', 'Science Fiction']",9947,tt0357277,11.456,2005-01-13,56681566,97.0,Elektra,4.8,1361,13681566.0,31.81759534883721
6765,10000000,"['Science Fiction', 'Action']",42684,tt1564585,8.997,2010-11-11,66821036,92.0,Skyline,4.8,927,56821036.0,568.2103599999999
6769,70000000,"['Crime', 'Mystery', 'Thriller']",3093,tt0430912,11.734000000000002,2006-03-29,38629478,114.0,Basic Instinct 2,4.8,385,-31370522.0,-44.81503142857143
6771,5000000,"['Horror', 'Thriller']",10283,tt0097388,8.482000000000001,1989-07-28,14000000,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,463,9000000.0,180.0
6772,50000000,"['Adventure', 'Family', 'Science Fiction']",14199,tt0424774,13.145,2005-06-10,69425966,92.0,The Adventures of Sharkboy and Lavagirl,4.8,780,19425966.0,38.851932
6774,50000000,"['Drama', 'Thriller', 'Crime']",9879,tt0117765,9.769,1996-06-28,113309743,115.0,Striptease,4.8,427,63309743.0,126.619486
6775,60000000,"['Comedy', 'Adventure']",17610,tt1045778,8.551,2009-06-18,62357900,97.0,Year One,4.8,1085,2357900.0,3.9298333333333333
6776,28000000,"['Thriller', 'Horror']",10577,tt0219653,9.107000000000001,2000-12-22,33000337,99.0,Dracula 2000,4.8,324,5000337.0,17.85834642857143
6777,5000000,"['Horror', 'Thriller']",416160,tt1785635,8.929,2017-09-01,5728,91.0,The Vault,4.8,225,-4994272.0,-99.88544
6780,57000000,"['Action', 'Fantasy', 'Thriller']",71676,tt1071875,15.513,2011-12-10,149217355,95.0,Ghost Rider: Spirit of Vengeance,4.8,2274,92217355.0,161.78483333333332
6781,50000000,['Comedy'],329833,tt1608290,9.374,2016-02-06,55969000,100.0,Zoolander 2,4.8,1494,5969000.0,11.938
6782,35000000,"['Science Fiction', 'Action', 'Horror']",10216,tt0120841,8.725,1998-04-10,19165560,93.0,Species II,4.8,315,-15834440.0,-45.241257142857144
6784,35000000,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",9651,tt0088206,8.546,1984-07-01,14296438,124.0,Supergirl,4.8,229,-20703562.0,-59.15303428571429
6785,60000000,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']",8285,tt0831887,8.601,2008-12-25,39031337,103.0,The Spirit,4.8,624,-20968663.0,-34.94777166666667
6787,6500000,['Horror'],282813,tt2799166,16.695999999999998,2014-12-04,13865435,89.0,The Pyramid,4.8,559,7365435.0,113.31438461538461
6789,22000000,['Comedy'],11453,tt0367652,7.834,2005-08-12,22400154,83.0,Deuce Bigalow: European Gigolo,4.7,482,400154.0,1.818881818181818
6793,4000000,"['Horror', 'Thriller']",257345,tt1878841,9.043,2016-05-13,10898293,92.0,The Darkness,4.7,391,6898293.0,172.457325
6794,50000000,"['Comedy', 'Family']",10067,tt0393735,8.27,2006-03-09,61112916,98.0,The Shaggy Dog,4.7,358,11112916.0,22.225832
6795,50000000,"['Action', 'Thriller']",9624,tt0110725,9.436,1994-02-18,49000000,102.0,On Deadly Ground,4.7,225,-1000000.0,-2.0
6799,20000000,['Comedy'],4258,tt0795461,16.385,2013-04-11,78378744,86.0,Scary Movie 5,4.7,1725,58378744.0,291.89372
6800,22000000,['Comedy'],11090,tt0255798,8.26,2001-06-01,84772742,84.0,The Animal,4.7,660,62772742.0,285.33064545454545
6801,13000000,"['Thriller', 'Horror']",157544,tt1524575,9.706,2015-07-24,1784763,91.0,The Vatican Tapes,4.7,408,-11215237.0,-86.27105384615385
6803,27000000,"['Family', 'Comedy', 'Action']",56288,tt1517489,7.973,2011-08-18,85564310,89.0,Spy Kids: All the Time in the World,4.7,581,58564310.0,216.90485185185184
6804,40000000,['Action'],10718,tt0329691,8.931000000000001,2004-01-16,46546197,84.0,Torque,4.7,269,6546197.0,16.365492500000002
6805,17000000,"['Crime', 'Horror', 'Thriller']",14125,tt0374563,7.704,2007-03-09,2626800,96.0,Captivity,4.7,243,-14373200.0,-84.54823529411765
6806,47000000,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",20533,tt1075747,11.439,2010-06-18,10539000,81.0,Jonah Hex,4.7,826,-36461000.0,-77.57659574468086
6808,1000000,"['Thriller', 'Horror']",76487,tt1560985,9.663,2012-01-06,101758490,83.0,The Devil Inside,4.7,492,100758490.0,10075.849
6809,14000000,"['Horror', 'Mystery', 'Thriller']",12212,tt0192731,8.162,2000-09-22,38574362,97.0,Urban Legends: Final Cut,4.7,241,24574362.0,175.53115714285715
6814,150000000,"['Action', 'Adventure', 'Family', 'Fantasy']",10196,tt0938283,12.729000000000001,2010-06-30,318502923,103.0,The Last Airbender,4.6,2418,168502923.0,112.335282
6817,30000000,"['Fantasy', 'Science Fiction']",8010,tt0102034,13.671,1991-10-11,15556340,91.0,Highlander 2: The Quickening,4.6,424,-14443660.0,-48.14553333333333
6820,25000000,"['Action', 'Fantasy']",12211,tt0144964,7.2139999999999995,2000-09-01,15843608,87.0,Highlander: Endgame,4.6,200,-9156392.0,-36.625567999999994
6822,6000000,"['Comedy', 'Family']",14144,tt0462244,7.711,2007-08-08,18197398,89.0,Daddy Day Camp,4.6,252,12197398.0,203.2899666666667
6823,40000000,"['Fantasy', 'Horror', 'Science Fiction']",9306,tt0116654,6.354,1996-08-23,49627779,96.0,The Island of Dr. Moreau,4.6,273,9627779.0,24.0694475
6825,83000000,"['Comedy', 'Family', 'Romance']",889,tt0158622,9.306000000000001,2000-04-28,59468275,90.0,The Flintstones in Viva Rock Vegas,4.6,405,-23531725.0,-28.35147590361446
6826,35000000,"['Comedy', 'Family']",35169,tt0492389,10.557,2010-04-02,36236710,92.0,Furry Vengeance,4.6,332,1236710.0,3.533457142857143
6827,11000000,"['Horror', 'Science Fiction']",11470,tt0211443,8.6,2001-07-24,16951798,91.0,Jason X,4.6,639,5951798.0,54.107254545454545
6829,70000000,"['Action', 'Adventure']",188207,tt1043726,10.459000000000001,2014-01-10,61279452,99.0,The Legend of Hercules,4.6,877,-8720548.0,-12.457925714285714
6830,26000000,['Fantasy'],8011,tt0110027,7.811,1994-11-29,36800000,99.0,Highlander: The Final Dimension,4.6,233,10800000.0,41.53846153846154
6833,22000000,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",5550,tt0107978,9.755,1993-04-17,10696210,104.0,RoboCop 3,4.6,615,-11303790.0,-51.380863636363635
6834,45000000,"['Action', 'Science Fiction']",10366,tt0176269,8.482999999999999,1999-08-05,10667893,82.0,Universal Soldier: The Return,4.6,266,-34332107.0,-76.29357111111112
6840,4000000,['Thriller'],241251,tt3181822,9.679,2015-01-23,52425855,91.0,The Boy Next Door,4.5,1473,48425855.0,1210.646375
6842,14000000,['Comedy'],13166,tt0240515,7.579,2001-04-18,14343028,87.0,Freddy Got Fingered,4.5,221,343028.0,2.4502
6843,5000000,"['Horror', 'Thriller', 'Drama']",146203,tt2034139,9.318999999999999,2013-02-28,15179302,88.0,The Last Exorcism Part II,4.5,324,10179302.0,203.58603999999997
6844,20000000,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",43935,tt1013860,6.607,2011-03-16,4634062,107.0,Dylan Dog: Dead of Night,4.5,284,-15365938.0,-76.82969
6845,14000000,"['Horror', 'Thriller', 'Fantasy', 'Drama']",11586,tt0076009,9.605,1977-06-17,30749142,118.0,Exorcist II: The Heretic,4.5,298,16749142.0,119.63672857142858
6846,7000000,['Horror'],79316,tt2752758,7.556,2014-01-08,36433975,89.0,Devil's Due,4.5,326,29433975.0,420.4853571428571
6847,20000000,"['Romance', 'Comedy']",351819,tt4667094,11.943,2016-01-28,21164799,92.0,Fifty Shades of Black,4.5,777,1164799.0,5.823995
6848,5400000,"['Action', 'Fantasy', 'Science Fiction']",354556,tt4600952,9.11,2017-02-14,4803565,100.0,Guardians,4.5,418,-596435.0,-11.045092592592592
6854,13000000,"['Horror', 'Thriller']",11442,tt0220506,8.225,2002-07-01,37664855,94.0,Halloween: Resurrection,4.5,600,24664855.0,189.72965384615387
6859,6000000,['Comedy'],87818,tt1333125,12.036,2013-01-01,32438988,90.0,Movie 43,4.4,1487,26438988.0,440.6498
6860,95000000,"['Comedy', 'Drama', 'Fantasy']",536869,tt5697572,14.123,2019-12-19,71954915,110.0,Cats,4.4,213,-23045085.0,-24.257984210526313
6863,100000000,"['Action', 'Fantasy', 'Mystery']",314,tt0327554,20.394000000000002,2004-07-22,82102379,104.0,Catwoman,4.4,2050,-17897621.0,-17.897621
6867,3500000,['Horror'],15206,tt0804507,5.68,2007-09-06,54947,102.0,The Mother of Tears,4.4,263,-3445053.0,-98.43008571428571
6869,42000000,"['Mystery', 'Adventure', 'Comedy', 'Crime']",426563,tt1255919,13.7,2018-12-25,40462793,90.0,Holmes & Watson,4.4,375,-1537207.0,-3.660016666666667
6870,120000000,"['Action', 'Adventure', 'Science Fiction']",166424,tt1502712,21.42,2015-08-05,167977596,100.0,Fantastic Four,4.4,4168,47977596.0,39.98133
6871,70000000,"['Action', 'Adventure', 'Thriller']",10550,tt0308208,8.292,2002-09-20,19924033,91.0,Ballistic: Ecks vs. Sever,4.4,200,-50075967.0,-71.53709571428571
6872,5000000,"['Horror', 'Thriller', 'Science Fiction']",57876,tt1519461,8.238,2015-05-15,7556,91.0,Area 51,4.4,297,-4992444.0,-99.84888
6873,20500000,"['Thriller', 'Horror']",17692,tt0085750,8.588,1983-03-16,87987055,99.0,Jaws 3-D,4.4,651,67487055.0,329.20514634146343
6874,17000000,"['Action', 'Adventure', 'Science Fiction']",11411,tt0094074,10.815,1987-07-23,19300000,90.0,Superman IV: The Quest for Peace,4.3,654,2300000.0,13.529411764705882
6875,160000000,"['Action', 'Adventure', 'Thriller']",1639,tt0120179,11.272,1997-06-13,164508066,121.0,Speed 2: Cruise Control,4.3,901,4508066.0,2.81754125
6878,100000000,"['Action', 'Comedy', 'Science Fiction']",11692,tt0180052,7.237,2002-08-15,7103973,95.0,The Adventures of Pluto Nash,4.3,281,-92896027.0,-92.896027
6881,60000000,"['Thriller', 'Science Fiction']",9320,tt0118661,9.918,1998-08-13,48585416,89.0,The Avengers,4.3,393,-11414584.0,-19.024306666666664
6882,17000000,"['Horror', 'Thriller']",79694,tt1433822,8.136000000000001,2012-08-23,9627492,82.0,The Apparition,4.3,255,-7372508.0,-43.36769411764706
6884,35000000,"['Action', 'Adventure', 'Thriller', 'Drama', 'Science Fiction']",11667,tt0111301,14.91,1994-12-23,99423521,102.0,Street Fighter,4.3,754,64423521.0,184.06720285714286
6887,62000000,"['Comedy', 'Romance']",12177,tt0811138,10.663,2008-06-20,40854735,87.0,The Love Guru,4.3,458,-21145265.0,-34.10526612903226
6890,3000000,['Horror'],10285,tt0107254,8.696,1993-08-13,15938065,87.0,Jason Goes to Hell: The Final Friday,4.3,441,12938065.0,431.2688333333333
6892,125000000,"['Science Fiction', 'Action', 'Fantasy', 'Comedy']",415,tt0118688,17.016,1997-06-20,238207122,125.0,Batman & Robin,4.3,3045,113207122.0,90.5656976
6894,40000000,"['Mystery', 'Thriller', 'Horror', 'Drama']",9708,tt0450345,8.463,2006-09-01,38755073,102.0,The Wicker Man,4.2,771,-1244927.0,-3.1123175
6900,5000000,"['Horror', 'Thriller', 'Comedy']",71668,tt1714203,9.201,2012-05-11,8493728,83.0,Piranha 3DD,4.2,580,3493728.0,69.87456
6901,48000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",9607,tt0108255,8.15,1993-05-28,20915465,104.0,Super Mario Bros.,4.2,600,-27084535.0,-56.42611458333333
6905,79000000,['Comedy'],71880,tt0810913,12.389000000000001,2011-11-11,149673788,91.0,Jack and Jill,4.1,1278,70673788.0,89.4604911392405
6906,20000000,['Comedy'],40264,tt1666186,10.01,2010-08-18,80547866,82.0,Vampires Suck,4.1,759,60547866.0,302.73933
6907,19000000,['Comedy'],10152,tt0329028,8.267999999999999,2003-04-14,39267515,85.0,Dumb and Dumberer: When Harry Met Lloyd,4.1,468,20267515.0,106.67113157894737
6908,18000000,"['Horror', 'Thriller']",791,tt0432291,7.66,2005-10-14,46201432,100.0,The Fog,4.1,386,28201432.0,156.6746222222222
6912,50000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",15268,tt0891592,7.895,2009-02-27,12764201,97.0,Street Fighter: The Legend of Chun-Li,4.1,238,-37235799.0,-74.471598
6913,6000000,"['Drama', 'Romance']",17473,tt0368226,8.924,2003-06-27,1800,99.0,The Room,4.1,844,-5998200.0,-99.97
6914,26000000,"['Romance', 'Comedy']",316002,tt1137470,5.898,2015-02-10,24487,100.0,Accidental Love,4.1,200,-25975513.0,-99.90581923076924
6915,35000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",11849,tt0190374,10.337,2000-12-08,15185241,107.0,Dungeons & Dragons,4.1,319,-19814759.0,-56.613597142857145
6917,30000000,"['Action', 'Fantasy', 'Science Fiction']",9823,tt0119707,7.718,1997-11-21,51376861,95.0,Mortal Kombat: Annihilation,4.1,514,21376861.0,71.25620333333333
6920,76000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",17711,tt0131704,8.054,2000-06-30,35134820,88.0,The Adventures of Rocky & Bullwinkle,4.0,216,-40865180.0,-53.76997368421053
6921,10000000,"['Mystery', 'Thriller', 'Horror']",439015,tt5690360,10.401,2018-08-10,11817275,93.0,Slender Man,4.0,919,1817275.0,18.172749999999997
6922,16000000,"['Thriller', 'Action', 'Science Fiction']",218043,tt2467046,14.395,2014-10-03,19682924,110.0,Left Behind,4.0,806,3682924.0,23.018275
6923,25000000,"['Action', 'Adventure', 'Fantasy', 'Horror']",168705,tt0383222,9.846,2005-10-22,2405420,95.0,BloodRayne,4.0,254,-22594580.0,-90.37832
6928,70000000,"['Action', 'Science Fiction', 'Thriller']",11535,tt0246894,8.937000000000001,2002-02-08,25852764,98.0,Rollerball,3.9,256,-44147236.0,-63.067479999999996
6929,4000000,"['Thriller', 'Crime', 'Science Fiction', 'Mystery']",17532,tt1231277,12.155999999999999,2009-04-28,4100000,103.0,S. Darko,3.9,242,100000.0,2.5
6933,600000,"['Comedy', 'Horror', 'Thriller']",16780,tt0110978,7.074,1994-01-01,185898,95.0,Texas Chainsaw Massacre: The Next Generation,3.8,242,-414102.0,-69.017
6935,23000000,"['Adventure', 'Thriller']",580,tt0093300,11.186,1987-07-17,51881013,89.0,Jaws: The Revenge,3.8,503,28881013.0,125.56962173913044
6936,12000000,"['Science Fiction', 'Comedy', 'Family']",22345,tt0118665,8.728,1999-03-12,36450736,97.0,Baby Geniuses,3.8,200,24450736.0,203.7561333333333
6937,20000000,['Comedy'],10073,tt0466342,9.12,2006-02-17,48548426,83.0,Date Movie,3.8,510,28548426.0,142.74213
6938,30000000,['Comedy'],7278,tt1073498,11.698,2008-01-24,84646831,84.0,Meet the Spartans,3.7,899,54646831.0,182.15610333333333
6940,54000000,"['Drama', 'Comedy']",8046,tt0299930,9.539,2003-08-01,7266209,121.0,Gigli,3.7,222,-46733791.0,-86.54405740740741
6943,20000000,"['Action', 'Adventure', 'Comedy']",9760,tt0799949,10.728,2007-01-25,86865564,86.0,Epic Movie,3.4,776,66865564.0,334.32782
6944,20000000,"['Action', 'Fantasy', 'Horror', 'Thriller']",12142,tt0369226,8.638,2005-01-28,10442808,96.0,Alone in the Dark,3.2,326,-9557192.0,-47.78596
6945,25000000,"['Action', 'Comedy']",13805,tt1213644,10.809000000000001,2008-08-29,14109284,87.0,Disaster Movie,3.1,583,-10890716.0,-43.562864000000005
