,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%),qty_of_genres,weighted_budget,weighted_ROI,release_year
3810,16000000,['Comedy'],11397,tt0277371,11.193,2001-12-07,66468332,89.0,Not Another Teen Movie,5.5,1056,50468332.0,315.43,1,16000000.0,315.43,2001
3811,75000000,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",23398,tt1231580,14.847000000000001,2009-12-21,443140005,88.0,Alvin and the Chipmunks: The Squeakquel,5.5,1757,368140005.0,490.85,5,15000000.0,98.17,2009
3812,40000000,"['Comedy', 'Romance']",11066,tt0103859,8.561,1992-06-30,70100000,117.0,Boomerang,5.5,293,30100000.0,75.25,2,20000000.0,37.62,1992
3813,35000000,"['Horror', 'Mystery', 'Thriller']",23437,tt1179056,14.700999999999999,2010-04-30,115664037,95.0,A Nightmare on Elm Street,5.5,1621,80664037.0,230.47,3,11666666.67,76.82,2010
3814,38000000,"['Action', 'Adventure', 'Family']",9488,tt0287717,11.679,2002-08-07,119723358,100.0,Spy Kids 2: The Island of Lost Dreams,5.5,1296,81723358.0,215.06,3,12666666.67,71.69,2002
3815,750000,"['Horror', 'Thriller']",58428,tt1594562,6.211,2011-08-18,78396,102.0,The Innkeepers,5.5,351,-671604.0,-89.55,2,375000.0,-44.78,2011
3816,75000000,"['Drama', 'Science Fiction', 'Thriller']",2900,tt0138304,7.85,1999-08-26,19598588,109.0,The Astronaut's Wife,5.5,525,-55401412.0,-73.87,3,25000000.0,-24.62,1999
3817,32000000,"['Drama', 'Family', 'Fantasy', 'Adventure']",34636,tt0100240,10.857999999999999,1990-10-24,16283667,89.0,The NeverEnding Story II: The Next Chapter,5.5,429,-15716333.0,-49.11,4,8000000.0,-12.28,1990
3818,18000000,"['Drama', 'Thriller', 'Science Fiction']",339988,tt4287320,12.84,2017-04-27,20497844,110.0,The Circle,5.5,3044,2497844.0,13.88,3,6000000.0,4.63,2017
3819,130000000,"['Adventure', 'Fantasy', 'Action', 'Thriller']",1979,tt0486576,20.208,2007-06-13,289047763,92.0,Fantastic Four: Rise of the Silver Surfer,5.5,5372,159047763.0,122.34,4,32500000.0,30.58,2007
3820,64000000,"['Comedy', 'Crime']",9072,tt0430304,10.585,2006-08-31,101595121,98.0,Little Man,5.5,769,37595121.0,58.74,2,32000000.0,29.37,2006
3821,25000000,['Action'],10861,tt0117011,8.048,1996-09-13,51702483,100.0,Maximum Risk,5.5,233,26702483.0,106.81,1,25000000.0,106.81,1996
3822,7000000,"['Action', 'Comedy', 'Horror']",10206,tt0103893,11.253,1992-07-24,16624456,86.0,Buffy the Vampire Slayer,5.5,413,9624456.0,137.49,3,2333333.33,45.83,1992
3823,12000000,"['Action', 'Crime', 'Thriller']",106747,tt2002718,10.599,2013-09-12,15008161,107.0,Machete Kills,5.5,1203,3008161.0,25.07,3,4000000.0,8.36,2013
3824,35000000,"['Action', 'Drama', 'Thriller', 'Crime']",144336,tt1742334,12.184000000000001,2014-03-28,17508518,110.0,Sabotage,5.5,850,-17491482.0,-49.98,4,8750000.0,-12.5,2014
3825,12000000,"['Adventure', 'Action', 'Comedy']",12208,tt0061452,11.626,1967-04-13,41744718,131.0,Casino Royale,5.5,348,29744718.0,247.87,3,4000000.0,82.62,1967
3826,30000000,"['Thriller', 'Science Fiction']",22825,tt0362478,8.435,2009-09-17,33333531,115.0,The Box,5.5,1117,3333531.0,11.11,2,15000000.0,5.56,2009
3827,54000000,"['Comedy', 'Romance']",1819,tt0463034,8.869,2006-07-14,130431368,108.0,"You, Me and Dupree",5.5,834,76431368.0,141.54,2,27000000.0,70.77,2006
3828,12000000,"['Drama', 'Thriller']",418437,tt3462710,6.872999999999999,2017-03-06,17768012,100.0,Unforgettable,5.5,353,5768012.0,48.07,2,6000000.0,24.04,2017
3829,59000000,"['Animation', 'Family', 'Fantasy']",370567,tt2296777,9.292,2018-03-15,87625666,86.0,Sherlock Gnomes,5.5,421,28625666.0,48.52,3,19666666.67,16.17,2018
3830,12000000,"['Thriller', 'Horror', 'Fantasy']",440597,tt5322012,9.217,2017-07-07,14301505,90.0,Wish Upon,5.5,821,2301505.0,19.18,3,4000000.0,6.39,2017
3831,36000000,"['Crime', 'Drama', 'Thriller', 'Mystery']",70578,tt1674784,12.127,2011-10-13,9612469,91.0,Trespass,5.5,667,-26387531.0,-73.3,4,9000000.0,-18.32,2011
3832,62000000,"['Action', 'Science Fiction']",8202,tt0402022,15.767000000000001,2005-11-30,52304001,93.0,Æon Flux,5.5,1262,-9695999.0,-15.64,2,31000000.0,-7.82,2005
3833,10000000,"['Horror', 'Thriller', 'Science Fiction']",10163,tt0104692,6.722,1992-03-05,32101000,108.0,The Lawnmower Man,5.5,377,22101000.0,221.01,3,3333333.33,73.67,1992
3834,2000000,['Horror'],13025,tt0848557,9.859,2007-09-08,5364858,95.0,Diary of the Dead,5.5,374,3364858.0,168.24,1,2000000.0,168.24,2007
3835,7000000,"['Comedy', 'Romance', 'Drama']",89008,tt1313139,8.613,2011-09-09,1941667,90.0,The Oranges,5.5,373,-5058333.0,-72.26,3,2333333.33,-24.09,2011
3836,18000000,"['Comedy', 'Romance']",12090,tt0305711,8.369,2003-01-09,101564935,95.0,Just Married,5.5,779,83564935.0,464.25,2,9000000.0,232.12,2003
3837,12000000,"['Crime', 'Drama']",75622,tt1640548,5.936,2011-11-23,972512,108.0,Rampart,5.5,208,-11027488.0,-91.9,2,6000000.0,-45.95,2011
3838,130000000,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",72559,tt1583421,14.425999999999998,2013-03-26,371876278,110.0,G.I. Joe: Retaliation,5.5,4123,241876278.0,186.06,4,32500000.0,46.52,2013
3839,20000000,"['Action', 'Adventure', 'Animation', 'Family']",234004,tt2865120,10.737,2016-04-13,8821329,94.0,Ratchet & Clank,5.5,369,-11178671.0,-55.89,4,5000000.0,-13.97,2016
3840,25000000,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",9067,tt0114614,8.736,1995-03-31,4064495,98.0,Tank Girl,5.5,263,-20935505.0,-83.74,4,6250000.0,-20.94,1995
3841,4141459,['Drama'],87368,tt1860152,4.732,2011-06-13,201607,87.0,17 Girls,5.5,212,-3939852.0,-95.13,1,4141459.0,-95.13,2011
3842,120000000,"['Action', 'Crime', 'Comedy']",40805,tt0990407,10.883,2011-01-12,227817248,119.0,The Green Hornet,5.5,2114,107817248.0,89.85,3,40000000.0,29.95,2011
3843,25000000,['Comedy'],57431,tt1366344,8.424,2011-12-09,34942188,81.0,The Sitter,5.5,549,9942188.0,39.77,1,25000000.0,39.77,2011
3844,40000000,"['Action', 'Comedy', 'Crime']",54054,tt1598828,7.317,2012-01-26,36893721,91.0,One for the Money,5.5,669,-3106279.0,-7.77,3,13333333.33,-2.59,2012
3845,10000000,"['Action', 'Horror', 'Science Fiction']",9980,tt0091499,6.962000000000001,1986-07-25,7433663,97.0,Maximum Overdrive,5.5,328,-2566337.0,-25.66,3,3333333.33,-8.55,1986
3846,70000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",9381,tt0364970,14.554,2008-08-20,72108608,101.0,Babylon A.D.,5.5,1227,2108608.0,3.01,4,17500000.0,0.75,2008
3847,70000000,['Comedy'],87428,tt1232200,11.254000000000001,2012-06-14,58058367,116.0,That's My Boy,5.5,966,-11941633.0,-17.06,1,70000000.0,-17.06,2012
3848,40000000,"['Comedy', 'Romance']",49012,tt1334512,8.381,2011-04-08,45735397,110.0,Arthur,5.5,452,5735397.0,14.34,2,20000000.0,7.17,2011
3849,163000000,"['Action', 'Science Fiction', 'Thriller', 'Western']",49849,tt0409847,19.727,2011-07-29,174822325,119.0,Cowboys & Aliens,5.5,3415,11822325.0,7.25,4,40750000.0,1.81,2011
3850,90000000,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",10756,tt0338094,8.309,2003-11-25,182290266,88.0,The Haunted Mansion,5.5,1186,92290266.0,102.54,5,18000000.0,20.51,2003
3851,40000000,['Comedy'],100042,tt2096672,14.318,2014-11-12,169837010,110.0,Dumb and Dumber To,5.5,2049,129837010.0,324.59,1,40000000.0,324.59,2014
3852,40000000,"['Drama', 'Romance', 'Thriller']",216015,tt2322441,26.357,2015-02-11,571006128,125.0,Fifty Shades of Grey,5.5,7069,531006128.0,1327.52,3,13333333.33,442.51,2015
3853,9000000,"['Thriller', 'Horror', 'Mystery']",480414,tt4913966,16.741,2019-04-17,122033739,93.0,The Curse of La Llorona,5.5,991,113033739.0,1255.93,3,3000000.0,418.64,2019
3854,9900000,"['Horror', 'Thriller']",368031,tt3352390,10.398,2016-01-07,2400000,92.0,Friend Request,5.5,871,-7500000.0,-75.76,2,4950000.0,-37.88,2016
3855,36000000,"['Comedy', 'Romance']",48988,tt0480687,10.652000000000001,2011-02-25,83160734,105.0,Hall Pass,5.5,1134,47160734.0,131.0,2,18000000.0,65.5,2011
3856,175000000,"['Fantasy', 'Comedy', 'Family']",2698,tt0413099,10.02,2007-06-09,173000000,96.0,Evan Almighty,5.5,2705,-2000000.0,-1.14,3,58333333.33,-0.38,2007
3857,40000000,['Comedy'],82687,tt1694020,10.317,2012-12-19,41863726,95.0,The Guilt Trip,5.5,439,1863726.0,4.66,1,40000000.0,4.66,2012
3858,35000000,"['Action', 'Crime', 'Thriller']",430040,tt5360952,11.415,2018-02-28,5400000,103.0,The Hurricane Heist,5.5,570,-29600000.0,-84.57,3,11666666.67,-28.19,2018
3859,20000000,['Comedy'],52449,tt1284575,11.522,2011-05-16,216197492,92.0,Bad Teacher,5.5,3235,196197492.0,980.99,1,20000000.0,980.99,2011
3860,17700000,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",10956,tt0245686,10.755,2001-04-10,30987695,91.0,Joe Dirt,5.5,419,13287695.0,75.07,5,3540000.0,15.01,2001
3861,32000000,"['Crime', 'Comedy', 'Action']",38322,tt1464174,9.558,2011-02-16,83615414,107.0,"Big Mommas: Like Father, Like Son",5.5,714,51615414.0,161.3,3,10666666.67,53.77,2011
3862,25000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",43931,tt0872230,10.405,2010-10-08,19829957,107.0,My Soul to Take,5.5,286,-5170043.0,-20.68,4,6250000.0,-5.17,2010
3863,30000000,"['Action', 'Horror', 'Thriller']",118957,tt1438173,8.908,2012-09-05,32500000,93.0,Bait,5.5,424,2500000.0,8.33,3,10000000.0,2.78,2012
3864,20500000,['Drama'],49014,tt1480656,9.149,2012-05-25,6063556,109.0,Cosmopolis,5.5,630,-14436444.0,-70.42,1,20500000.0,-70.42,2012
3865,45000000,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",20856,tt0775552,9.019,2009-07-31,57881056,86.0,Aliens in the Attic,5.5,608,12881056.0,28.62,5,9000000.0,5.72,2009
3866,37000000,"['Horror', 'Mystery', 'Thriller']",11377,tt0185371,8.301,1999-10-29,40846082,93.0,House on Haunted Hill,5.5,449,3846082.0,10.39,3,12333333.33,3.46,1999
3867,125000000,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",282035,tt2345759,13.545,2017-06-06,409231607,110.0,The Mummy,5.5,4933,284231607.0,227.39,5,25000000.0,45.48,2017
3868,25000000,"['Comedy', 'Drama']",8944,tt0486674,8.244,2008-10-17,6673422,104.0,What Just Happened,5.5,247,-18326578.0,-73.31,2,12500000.0,-36.66,2008
3869,53000000,"['Comedy', 'Crime']",4551,tt0377471,9.134,2005-03-04,95226116,118.0,Be Cool,5.5,530,42226116.0,79.67,2,26500000.0,39.84,2005
3870,14000000,"['Thriller', 'Action', 'Crime']",442064,tt6421110,9.748,2018-01-12,21753365,88.0,Proud Mary,5.5,289,7753365.0,55.38,3,4666666.67,18.46,2018
3871,15000000,"['Fantasy', 'Horror', 'Thriller']",11428,tt0105428,8.658,1992-04-10,30524763,91.0,Sleepwalkers,5.5,221,15524763.0,103.5,3,5000000.0,34.5,1992
3872,10000000,['Comedy'],8277,tt0974959,14.515,2007-12-10,18610260,88.0,American Pie Presents: Beta House,5.5,1110,8610260.0,86.1,1,10000000.0,86.1,2007
3873,25000000,['Horror'],806,tt0466909,13.444,2006-06-06,119188334,110.0,The Omen,5.5,600,94188334.0,376.75,1,25000000.0,376.75,2006
3874,35000000,"['Adventure', 'Comedy', 'Family']",11888,tt0281373,8.259,2002-01-18,81000000,99.0,Snow Dogs,5.5,416,46000000.0,131.43,3,11666666.67,43.81,2002
3875,50000000,['Action'],10877,tt0242445,12.261,2001-03-13,79958599,101.0,Exit Wounds,5.5,225,29958599.0,59.92,1,50000000.0,59.92,2001
3876,25000000,"['Thriller', 'Action', 'Crime', 'Mystery']",287948,tt2938956,11.197000000000001,2015-09-03,72629670,96.0,The Transporter Refueled,5.5,920,47629670.0,190.52,4,6250000.0,47.63,2015
3877,22000000,"['Comedy', 'Crime', 'Romance']",10878,tt0239948,7.702999999999999,2001-02-09,19351569,90.0,Saving Silverman,5.5,301,-2648431.0,-12.04,3,7333333.33,-4.01,2001
3878,19000000,"['Action', 'Adventure', 'Comedy', 'Thriller']",10762,tt0364751,8.247,2004-08-20,69631118,95.0,Without a Paddle,5.5,363,50631118.0,266.48,4,4750000.0,66.62,2004
3879,10000000,"['Drama', 'Romance']",314385,tt3707106,8.932,2015-11-12,3727746,122.0,By the Sea,5.5,354,-6272254.0,-62.72,2,5000000.0,-31.36,2015
3880,45000000,['Comedy'],10327,tt0333780,9.746,2003-07-02,124914842,95.0,"Legally Blonde 2: Red, White & Blonde",5.5,882,79914842.0,177.59,1,45000000.0,177.59,2003
3881,5000000,"['Drama', 'Fantasy', 'Music']",266639,tt3614530,8.936,2015-10-22,2333684,119.0,Jem and the Holograms,5.4,275,-2666316.0,-53.33,3,1666666.67,-17.78,2015
3882,50000000,"['Animation', 'Comedy', 'Family']",8920,tt0356634,13.477,2004-06-10,200804534,80.0,Garfield,5.4,2189,150804534.0,301.61,3,16666666.67,100.54,2004
3883,65000000,"['War', 'Action', 'Thriller', 'Science Fiction']",60747,tt1234719,9.881,2012-11-21,44806783,93.0,Red Dawn,5.4,937,-20193217.0,-31.07,4,16250000.0,-7.77,2012
3884,75000000,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",9697,tt0452637,8.367,2006-07-21,42285169,110.0,Lady in the Water,5.4,802,-32714831.0,-43.62,4,18750000.0,-10.9,2006
3885,67000000,"['Action', 'Adventure', 'Fantasy', 'War']",9703,tt0462396,10.039,2007-04-19,25303038,102.0,The Last Legion,5.4,467,-41696962.0,-62.23,4,16750000.0,-15.56,2007
3886,13000000,"['Thriller', 'Horror', 'Fantasy']",63207,tt1634121,7.065,2011-09-12,3012210,100.0,Intruders,5.4,299,-9987790.0,-76.83,3,4333333.33,-25.61,2011
3887,16000000,"['Comedy', 'Horror']",19994,tt1131734,14.575,2009-09-18,31556061,100.0,Jennifer's Body,5.4,1937,15556061.0,97.23,2,8000000.0,48.62,2009
3888,60000000,['Action'],438650,tt5719748,21.87,2019-02-07,59213931,119.0,Cold Pursuit,5.4,1279,-786069.0,-1.31,1,60000000.0,-1.31,2019
3889,70000000,"['Comedy', 'Romance']",19899,tt1078940,11.857999999999999,2009-09-19,171844840,113.0,Couples Retreat,5.4,1197,101844840.0,145.49,2,35000000.0,72.74,2009
3890,30000000,"['Action', 'Comedy', 'Horror', 'Thriller']",8869,tt0271367,9.116,2002-07-17,45867333,99.0,Eight Legged Freaks,5.4,581,15867333.0,52.89,4,7500000.0,13.22,2002
3891,137000000,"['Action', 'Science Fiction']",1927,tt0286716,19.666,2003-06-19,245360480,138.0,Hulk,5.4,3580,108360480.0,79.1,2,68500000.0,39.55,2003
3892,43000000,"['Romance', 'Comedy']",11812,tt0253867,8.29,2002-04-12,68696770,84.0,The Sweetest Thing,5.4,619,25696770.0,59.76,2,21500000.0,29.88,2002
3893,10000000,"['Action', 'Adventure', 'Comedy']",37931,tt1470023,6.114,2010-05-21,6110000,90.0,MacGruber,5.4,311,-3890000.0,-38.9,3,3333333.33,-12.97,2010
3894,85000000,"['Action', 'Comedy']",5851,tt0284490,8.394,2002-03-14,77741732,95.0,Showtime,5.4,536,-7258268.0,-8.54,2,42500000.0,-4.27,2002
3895,1000000,['Horror'],254191,tt3177316,6.521,2014-09-12,9318,87.0,Honeymoon,5.4,402,-990682.0,-99.07,1,1000000.0,-99.07,2014
3896,45000000,['Comedy'],4257,tt0362120,13.83,2006-04-12,178262620,83.0,Scary Movie 4,5.4,1899,133262620.0,296.14,1,45000000.0,296.14,2006
3897,8000000,"['Horror', 'Thriller']",10160,tt0097981,8.857999999999999,1989-08-11,22168359,89.0,A Nightmare on Elm Street: The Dream Child,5.4,619,14168359.0,177.1,2,4000000.0,88.55,1989
3898,20000000,"['Horror', 'Thriller']",1975,tt0433386,11.244000000000002,2006-10-13,39143839,102.0,The Grudge 2,5.4,586,19143839.0,95.72,2,10000000.0,47.86,2006
3899,30000000,"['Action', 'Comedy', 'Crime']",23742,tt1385867,10.984000000000002,2010-02-26,55583804,107.0,Cop Out,5.4,892,25583804.0,85.28,3,10000000.0,28.43,2010
3900,20000000,"['Comedy', 'Drama', 'Romance']",9842,tt0462519,7.517,2006-09-29,17807569,100.0,School for Scoundrels,5.4,206,-2192431.0,-10.96,3,6666666.67,-3.65,2006
3901,55000000,"['Adventure', 'Comedy', 'Family', 'Romance']",10603,tt0119190,9.717,1997-07-15,174463257,92.0,George of the Jungle,5.4,1175,119463257.0,217.21,4,13750000.0,54.3,1997
3902,15000000,"['Mystery', 'Horror']",14435,tt1179891,7.539,2009-01-16,102836002,101.0,My Bloody Valentine,5.4,638,87836002.0,585.57,2,7500000.0,292.79,2009
3903,15000000,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",9070,tt0113820,8.545,1995-06-30,66000000,92.0,Mighty Morphin Power Rangers: The Movie,5.4,346,51000000.0,340.0,5,3000000.0,68.0,1995
3904,1000000,"['Horror', 'Thriller']",277685,tt3713166,9.968,2015-04-17,62882090,82.0,Unfriended,5.4,2229,61882090.0,6188.21,2,500000.0,3094.1,2015
