,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count
21,3000000,['Drama'],510,tt0073486,17.861,1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.4,6277
22,63000000,['Drama'],550,tt0137523,34.164,1999-10-15,100853753,139.0,Fight Club,8.4,18248
23,90000000,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']",324857,tt4633694,46.177,2018-12-06,375450417,117.0,Spider-Man: Into the Spider-Verse,8.4,6424
24,0,"['Drama', 'Romance']",11216,tt0095765,14.666,1988-11-17,11990401,124.0,Cinema Paradiso,8.4,2077
25,3300000,"['Drama', 'Crime']",598,tt0317248,14.334,2002-02-05,30641770,130.0,City of God,8.4,3888
26,0,"['Comedy', 'Drama']",579245,tt8655470,24.981,2019-10-23,0,114.0,The Specials,8.4,216
27,3300000,"['Drama', 'Music']",244786,tt2582802,31.449,2014-10-10,13092000,107.0,Whiplash,8.4,9078
28,1500000,"['Comedy', 'Drama', 'Romance']",901,tt0021749,15.424,1931-02-01,19181,87.0,City Lights,8.4,1051
29,1752000,['Drama'],599,tt0043014,13.682,1950-08-10,5000000,110.0,Sunset Boulevard,8.4,1246
30,3700000,"['Animation', 'Drama', 'War']",12477,tt0095327,0.6,1988-04-16,0,89.0,Grave of the Fireflies,8.4,2449
31,0,"['Drama', 'Science Fiction', 'Animation']",18491,tt0169858,12.52,1997-07-19,20000000,87.0,Neon Genesis Evangelion: The End of Evangelion,8.4,483
32,20000000,['Drama'],73,tt0120586,47.387,1998-10-30,23875127,119.0,American History X,8.4,6868
33,2000000,['Comedy'],914,tt0032553,15.712,1940-10-15,11000000,125.0,The Great Dictator,8.4,1738
34,0,"['Drama', 'Mystery']",432517,tt3845892,8.352,2017-01-15,0,90.0,Sherlock: The Final Problem,8.4,764
35,18000000,"['Adventure', 'Action', 'Science Fiction']",1891,tt0080684,16.932,1980-05-20,538400000,124.0,The Empire Strikes Back,8.4,10952
36,0,['Drama'],3782,tt0044741,11.395,1952-10-09,55240,143.0,Ikiru,8.4,459
37,24000000,"['Fantasy', 'Animation', 'Adventure']",4935,tt0347149,26.861,2004-11-19,236049757,119.0,Howl's Moving Castle,8.4,4554
38,0,['Drama'],18148,tt0046438,10.696,1953-11-03,0,134.0,Tokyo Story,8.4,431
39,26500000,"['Adventure', 'Fantasy', 'Animation']",128,tt0119698,27.553,1997-07-12,159375308,134.0,Princess Mononoke,8.4,4282
40,0,"['Drama', 'Romance']",11659,tt0346336,8.599,2003-06-22,2693053,366.0,The Best of Youth,8.4,261
41,0,"['Animation', 'Family', 'Adventure', 'Comedy']",508965,tt4729430,26.087,2019-11-08,0,96.0,Klaus,8.3,1401
42,0,"['Science Fiction', 'Adventure']",313106,tt2779318,9.891,2013-11-23,0,77.0,Doctor Who: The Day of the Doctor,8.4,545
43,1000000,"['Drama', 'Mystery', 'Thriller']",567,tt0047396,16.146,1954-09-01,36764313,112.0,Rear Window,8.3,3399
44,0,"['Drama', 'Mystery', 'Crime']",452522,tt0278784,8.237,1989-12-31,0,112.0,Twin Peaks,8.3,348
45,935000,"['Drama', 'War']",975,tt0050825,13.494,1957-09-18,0,88.0,Paths of Glory,8.3,1385
46,0,"['Action', 'Drama', 'History']",14537,tt0056058,10.65,1962-09-15,0,135.0,Harakiri,8.3,314
47,16400000,['Drama'],207,tt0097165,20.041,1989-06-02,235860116,128.0,Dead Poets Society,8.3,6685
48,4900000,['Drama'],265177,tt3612616,10.196,2014-05-22,3494070,138.0,Mommy,8.3,1619
49,35000000,"['Drama', 'War']",423,tt0253474,17.473,2002-09-17,120072577,150.0,The Pianist,8.3,4791
50,9000000,"['Drama', 'Music', 'Romance']",10376,tt0120731,10.696,1998-10-28,0,170.0,The Legend of 1900,8.3,1287
51,0,['Drama'],797,tt0060827,11.32,1966-10-18,0,85.0,Persona,8.3,911
52,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",12493,tt0057565,11.203,1963-03-01,0,142.0,High and Low,8.3,268
53,0,['Comedy'],20914,tt0072637,6.633,1975-08-15,0,140.0,My Friends,8.3,365
54,0,"['Drama', 'Crime']",26451,tt0065889,8.263,1970-11-13,0,115.0,Investigation of a Citizen Above Suspicion,8.3,300
55,93000000,"['Adventure', 'Fantasy', 'Action']",120,tt0120737,37.966,2001-12-18,871368364,178.0,The Lord of the Rings: The Fellowship of the Ring,8.3,16104
56,1500000,"['Drama', 'Comedy']",3082,tt0027977,13.946,1936-02-05,8500000,87.0,Modern Times,8.3,2014
57,16000000,"['Crime', 'Drama', 'Action']",101,tt0110413,28.917,1994-09-14,45284974,111.0,Léon: The Professional,8.3,8788
58,0,"['Drama', 'History', 'War']",25237,tt0091251,10.78,1985-07-01,0,142.0,Come and See,8.3,412
59,33000000,"['Crime', 'Mystery', 'Thriller']",807,tt0114369,26.038,1995-09-22,327311859,127.0,Se7en,8.3,12154
60,0,"['Drama', 'Romance']",531428,tt8613070,34.575,2019-06-17,0,119.0,Portrait of a Lady on Fire,8.3,336
61,160000000,"['Action', 'Science Fiction', 'Adventure']",27205,tt1375666,41.772,2010-07-15,825532764,148.0,Inception,8.3,24664
62,8575000,"['Thriller', 'Drama', 'Romance']",290098,tt4016934,18.022,2016-06-01,37767206,145.0,The Handmaiden,8.3,1557
63,0,"['Drama', 'History']",895,tt0060107,10.548,1966-12-16,0,206.0,Andrei Rublev,8.3,334
64,0,"['Drama', 'Comedy']",24188,tt0056512,6.78,1962-12-04,0,105.0,Il Sorpasso,8.3,296
65,19000000,"['Crime', 'Drama', 'Thriller', 'Horror']",274,tt0102926,4.556,1991-02-01,272742922,119.0,The Silence of the Lambs,8.3,9658
66,79000000,"['Adventure', 'Fantasy', 'Action']",121,tt0167261,27.912,2002-12-18,926287400,179.0,The Lord of the Rings: The Two Towers,8.3,13896
67,5000000,['Western'],335,tt0064116,21.024,1968-12-21,5321508,166.0,Once Upon a Time in the West,8.3,2361
68,3000000,"['Drama', 'Mystery', 'Crime']",37257,tt0051201,8.769,1957-12-17,9000000,116.0,Witness for the Prosecution,8.3,599
69,356000000,"['Adventure', 'Science Fiction', 'Action']",299534,tt4154796,39.839,2019-04-24,2797800564,181.0,Avengers: Endgame,8.3,11386
70,0,"['Science Fiction', 'Drama']",1398,tt0079944,16.578,1979-05-25,0,163.0,Stalker,8.3,888
71,0,"['Comedy', 'Crime']",24382,tt0052216,7.325,1958-06-06,0,106.0,Big Deal on Madonna Street,8.3,326
72,23000000,"['Drama', 'Comedy']",490132,tt6966692,24.958,2018-11-16,319700000,130.0,Green Book,8.3,5486
73,4000000,['Drama'],517814,tt8267604,14.304,2018-10-06,64978931,126.0,Capernaum,8.3,621
74,0,"['Family', 'Animation', 'Romance', 'Comedy']",455661,tt6969946,5.964,2017-06-01,0,4.0,In a Heartbeat,8.3,762
75,4000000,"['Romance', 'Drama']",398818,tt5726616,24.577,2017-09-01,41063475,132.0,Call Me by Your Name,8.3,6111
76,165000000,"['Adventure', 'Drama', 'Science Fiction']",157336,tt0816692,36.018,2014-11-05,675120017,169.0,Interstellar,8.3,20994
77,23000000,"['Crime', 'Drama']",470044,tt5580266,12.974,2018-10-19,29163535,133.0,The Hate U Give,8.3,969
78,0,"['Fantasy', 'Drama']",422,tt0056801,15.171,1963-02-14,0,139.0,8½,8.3,1080
79,300000000,"['Adventure', 'Action', 'Science Fiction']",299536,tt4154756,83.956,2018-04-25,2046239637,149.0,Avengers: Infinity War,8.3,16897
80,0,"['Mystery', 'Western', 'Thriller']",446159,tt2762506,13.428,2019-08-29,0,132.0,Bacurau,8.3,315
81,31500000,"['Drama', 'War']",28,tt0078788,21.981,1979-08-15,150000000,153.0,Apocalypse Now,8.3,4584
82,0,"['Drama', 'Animation', 'Romance']",378064,tt5323662,11.011,2016-09-17,310407,130.0,A Silent Voice,8.3,1376
83,45000000,"['Family', 'Animation', 'Drama']",8587,tt0110357,33.956,1994-05-07,987483777,89.0,The Lion King,8.3,11693
84,19000000,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",105,tt0088763,19.917,1985-07-03,381109762,116.0,Back to the Future,8.3,12362
85,3000000,"['Comedy', 'Drama', 'Romance']",284,tt0053604,12.118,1960-06-15,25000000,125.0,The Apartment,8.3,1063
86,250000,"['Comedy', 'Drama']",10098,tt0012349,12.474,1921-02-06,2500000,68.0,The Kid,8.3,999
87,133000,['Drama'],5156,tt0040522,12.413,1948-11-24,361712,89.0,Bicycle Thieves,8.2,1118
88,55000000,"['Crime', 'Thriller', 'Drama']",475557,tt7286456,98.211,2019-10-02,1073698955,122.0,Joker,8.2,9546
89,2479000,"['Mystery', 'Romance', 'Thriller']",426,tt0052357,17.106,1958-05-09,28000000,128.0,Vertigo,8.2,2947
90,0,"['Action', 'Comedy', 'Mystery']",992,tt0015324,10.001,1924-04-19,0,49.0,"Sherlock, Jr.",8.2,371
91,13000000,"['Drama', 'Comedy']",77338,tt1675434,18.25,2011-11-02,426480871,113.0,The Intouchables,8.2,11064
92,3000000,"['Drama', 'Thriller', 'Mystery', 'Action']",670,tt0364569,24.432,2003-11-21,14980005,120.0,Oldboy,8.2,4368
93,3180000,"['Drama', 'Family', 'Fantasy']",1585,tt0038650,15.735,1946-12-20,9644124,130.0,It's a Wonderful Life,8.2,2291
94,1400000,['Drama'],705,tt0042192,12.344,1950-10-06,150438,139.0,All About Eve,8.2,801
95,0,"['Animation', 'Drama', 'Family', 'Fantasy']",110420,tt2140203,12.463,2012-07-21,0,117.0,Wolf Children,8.2,1218
96,0,"['Fantasy', 'Drama']",490,tt0050976,13.928,1957-02-16,0,96.0,The Seventh Seal,8.2,1391
97,6000000,"['Drama', 'Crime', 'Thriller']",629,tt0114814,18.174,1995-07-19,23341568,106.0,The Usual Suspects,8.2,6322
98,92620000,"['Drama', 'Science Fiction']",19,tt0017136,16.226,1927-01-10,650422,153.0,Metropolis,8.2,1371
99,11000000,"['Adventure', 'Action', 'Science Fiction']",11,tt0076759,40.402,1977-05-25,775398007,121.0,Star Wars,8.2,12970
100,2200000,"['Science Fiction', 'Drama']",185,tt0066921,21.478,1971-12-18,26589000,136.0,A Clockwork Orange,8.2,7788
101,20000000,['Drama'],406997,tt2543472,22.163,2017-11-13,0,113.0,Wonder,8.2,4667
102,0,['Drama'],538362,tt7121252,10.258,2018-08-29,0,100.0,On My Skin,8.2,1272
103,175000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']",354912,tt2380307,26.684,2017-10-27,800526015,105.0,Coco,8.2,10352
104,19000000,"['Horror', 'Thriller']",694,tt0081505,26.178,1980-05-22,44781695,144.0,The Shining,8.2,10199
105,0,"['Crime', 'Drama', 'Thriller']",586863,tt10199590,14.711,2019-11-14,0,102.0,Les Misérables,8.2,286
106,12820000,"['Drama', 'History', 'Action']",437068,tt6878038,10.882,2017-08-02,81927980,138.0,A Taxi Driver,8.2,216
107,0,[],38288,tt3444066,6.436,1996-01-01,0,120.0,I Corti,8.2,276
108,9000000,"['Mystery', 'Thriller']",77,tt0209144,20.599,2000-10-11,39723096,113.0,Memento,8.2,8859
109,0,"['Animation', 'Thriller']",10494,tt0156887,12.233,1997-07-25,112536,81.0,Perfect Blue,8.2,840
110,0,"['Drama', 'Thriller']",11878,tt0055630,12.36,1961-04-25,0,110.0,Yojimbo,8.2,664
111,927262,"['Crime', 'Mystery', 'Thriller']",996,tt0036775,15.117,1944-07-03,2500000,108.0,Double Indemnity,8.2,871
112,250000,"['Crime', 'Drama', 'Mystery']",548,tt0042876,13.359,1950-08-26,96568,88.0,Rashomon,8.2,1021
113,1300000,"['Crime', 'Drama']",103,tt0075314,20.159,1976-02-07,28262574,114.0,Taxi Driver,8.2,6265
114,4000000,"['Mystery', 'Crime', 'Thriller']",411088,tt4857264,21.036,2016-09-22,30000000,106.0,The Invisible Guest,8.2,2095
115,2883848,"['Comedy', 'Romance']",239,tt0053291,14.56,1959-03-19,25000000,122.0,Some Like It Hot,8.2,1824
116,5500000,"['Animation', 'Drama', 'Mystery']",339877,tt3262342,9.564,2017-06-22,6735118,95.0,Loving Vincent,8.2,1451
117,0,"['Drama', 'History']",780,tt0019254,10.125,1928-04-21,0,82.0,The Passion of Joan of Arc,8.2,406
118,0,['Drama'],614,tt0050986,9.809,1957-12-26,0,91.0,Wild Strawberries,8.2,723
119,0,"['Comedy', 'Drama']",429210,tt6293516,6.409,2017-08-24,0,113.0,Bingo: The King of the Mornings,8.2,211
120,500000,"['Drama', 'Romance']",19542,tt0040725,8.052,1948-07-20,0,133.0,The Red Shoes,8.2,271
121,40000000,"['Drama', 'Mystery', 'Thriller']",1124,tt0482571,19.593,2006-10-19,109676311,130.0,The Prestige,8.2,9370
122,0,"['Drama', 'History']",1396,tt0072443,11.308,1975-03-07,0,107.0,Mirror,8.2,401
123,0,"['Family', 'Animation']",399106,tt5613056,10.289,2016-06-16,0,6.0,Piper,8.2,959
124,2540800,"['Comedy', 'Music', 'Romance']",872,tt0045152,14.087,1952-04-09,7200000,103.0,Singin' in the Rain,8.2,1643
125,1200000,"['Crime', 'Thriller']",500,tt0105236,21.815,1992-09-02,2859750,99.0,Reservoir Dogs,8.2,8558
126,0,"['Comedy', 'Drama']",439,tt0053779,9.085,1960-02-05,19516000,176.0,La Dolce Vita,8.2,863
127,1800000,"['Drama', 'Comedy', 'War']",935,tt0057012,14.908,1964-01-29,9440272,95.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.2,3177
128,0,"['Fantasy', 'Drama', 'Mystery']",14696,tt0046478,8.666,1953-03-26,0,96.0,Ugetsu,8.2,230
129,70000000,"['Drama', 'Action', 'Thriller', 'War']",16869,tt0361748,26.946,2009-08-18,321455689,153.0,Inglourious Basterds,8.2,13787
130,15000000,"['Crime', 'Drama']",359940,tt5027774,18.689,2017-11-10,158526998,115.0,"Three Billboards Outside Ebbing, Missouri",8.2,6270
131,0,['Drama'],147,tt0053198,12.117,1959-05-04,0,99.0,The 400 Blows,8.1,947
132,9000000,"['Comedy', 'Romance']",28978,tt0018773,7.251,1928-01-06,0,72.0,The Circus,8.1,336
133,12000000,['Drama'],334543,tt3741834,21.283,2016-11-24,140312928,118.0,Lion,8.1,4395
134,103000000,"['Action', 'Drama', 'Adventure']",98,tt0172495,23.196,2000-05-01,457640427,155.0,Gladiator,8.1,10997
135,0,"['Drama', 'Science Fiction', 'TV Movie']",282848,tt2986512,6.965,2013-12-25,0,60.0,Doctor Who: The Time of the Doctor,8.1,203
136,0,"['Drama', 'Action', 'Thriller', 'Crime']",832,tt0022100,12.34,1931-05-11,0,117.0,M,8.1,1019
137,90000000,"['Drama', 'Thriller', 'Crime']",1422,tt0407887,20.626,2006-10-05,289847354,151.0,The Departed,8.1,9008
138,1350000,"['Comedy', 'Crime']",100,tt0120735,9.972,1998-03-05,28356188,105.0,"Lock, Stock and Two Smoking Barrels",8.1,3655
139,25000000,['Drama'],50014,tt1454029,15.054,2011-08-09,124272124,146.0,The Help,8.1,4467
140,14000000,"['Comedy', 'War', 'Drama']",515001,tt2584384,67.549,2019-10-18,82468705,108.0,Jojo Rabbit,8.1,2208
141,49300000,"['Animation', 'Drama', 'Fantasy']",149871,tt2576852,16.237,2013-11-23,24186232,137.0,The Tale of the Princess Kaguya,8.1,753
142,25000000,"['Action', 'Crime', 'Drama', 'Thriller']",111,tt0086250,19.459,1983-12-08,66023329,170.0,Scarface,8.1,6284
143,11500000,"['Action', 'Drama', 'History']",11645,tt0089881,9.773,1985-06-01,4069653,160.0,Ran,8.1,697
144,0,['Drama'],833,tt0045274,7.77,1952-01-20,0,91.0,Umberto D.,8.1,269
145,0,"['Romance', 'Animation', 'Fantasy']",92321,tt2061702,0.6,2011-09-17,0,45.0,Hotarubi no Mori e,8.1,330
146,1100000,"['Horror', 'Music']",92060,tt0088263,10.821,1983-11-14,0,14.0,Michael Jackson's Thriller,8.1,273
147,80000000,"['Drama', 'Thriller', 'Mystery']",11324,tt1130884,27.777,2010-02-14,294804195,138.0,Shutter Island,8.1,14504
148,750000,"['Adventure', 'Action', 'Comedy']",961,tt0017925,8.205,1926-12-31,0,79.0,The General,8.1,531
149,0,"['Fantasy', 'Animation', 'Family']",8392,tt0096283,35.725,1988-04-16,0,86.0,My Neighbor Totoro,8.1,3994
150,878000,"['Drama', 'Romance']",289,tt0034583,18.582,1942-01-23,10462500,102.0,Casablanca,8.1,2919
151,0,['Comedy'],160885,tt2626902,6.338,2009-03-01,0,,Tel chi el telùn,8.1,241
152,17000000,"['Comedy', 'Drama', 'Romance']",449176,tt5164432,14.694,2018-02-16,60848932,110.0,"Love, Simon",8.1,3772
153,0,"['Adventure', 'Drama', 'Action', 'Comedy']",1059,tt0051808,8.123,1958-12-28,0,139.0,The Hidden Fortress,8.1,249
154,70000000,"['Drama', 'History', 'War']",857,tt0120815,26.806,1998-07-24,481840909,169.0,Saving Private Ryan,8.1,9535
155,6000000,"['Drama', 'Thriller']",264644,tt3170832,16.23,2015-10-16,35401758,117.0,Room,8.1,6188
156,0,"['Drama', 'Action', 'Comedy']",11712,tt0056443,8.971,1962-01-01,0,96.0,Sanjuro,8.1,258
157,63000000,"['Action', 'Science Fiction']",603,tt0133093,31.232,1999-03-30,463517383,136.0,The Matrix,8.1,16138
158,0,"['Family', 'Animation', 'Fantasy']",110416,tt1865505,8.584,2014-09-06,857522,93.0,Song of the Sea,8.1,790
159,2700000,"['Drama', 'Romance']",237791,tt1702014,5.917,2014-03-28,0,96.0,The Way He Looks,8.1,644
160,0,['Drama'],19426,tt0050783,9.08,1957-10-03,752045,110.0,Nights of Cabiria,8.1,305
161,1746964,['Drama'],655,tt0087884,10.165,1984-05-19,2181987,146.0,"Paris, Texas",8.1,687
162,17000000,"['Drama', 'War']",600,tt0093058,18.243,1987-06-26,46357676,116.0,Full Metal Jacket,8.1,6013
163,25000000,['Drama'],7345,tt0469494,13.539,2007-12-28,77208711,158.0,There Will Be Blood,8.1,3417
164,910000,"['Crime', 'Drama']",654,tt0047296,11.702,1954-06-22,9600000,108.0,On the Waterfront,8.1,785
165,0,"['Drama', 'Animation', 'Romance', 'War', 'History']",378108,tt4769824,7.037,2016-11-12,19496308,130.0,In This Corner of the World,8.1,235
166,2800000,"['Crime', 'Drama', 'Thriller']",11423,tt0353969,20.831,2003-05-02,26000000,131.0,Memories of Murder,8.1,1265
167,980000,"['Drama', 'Horror', 'Thriller']",10242,tt0056687,8.883,1962-10-31,0,135.0,What Ever Happened to Baby Jane?,8.1,521
168,0,"['Drama', 'Comedy', 'Romance']",18438,tt1499666,7.038,2009-05-14,0,119.0,Castaway on the Moon,8.1,321
169,10000000,['Drama'],489,tt0119217,15.858,1997-12-05,225933435,127.0,Good Will Hunting,8.1,6816
170,0,"['Drama', 'Romance']",843,tt0118694,14.866,2000-05-22,12854953,99.0,In the Mood for Love,8.1,995
171,125000000,"['Fantasy', 'Adventure']",12445,tt1201607,30.17,2011-07-07,1341511219,130.0,Harry Potter and the Deathly Hallows: Part 2,8.1,12945
172,5000000,"['Romance', 'Drama']",527641,tt6472976,18.973,2019-03-15,0,116.0,Five Feet Apart,8.1,1872
173,3800000,"['Adventure', 'Drama', 'Western']",3090,tt0040897,10.802,1948-01-24,4307000,126.0,The Treasure of the Sierra Madre,8.1,565
174,10000000,"['Drama', 'War', 'Mystery']",46738,tt1255953,10.118,2010-09-04,0,130.0,Incendies,8.1,1193
175,2900000,['Drama'],666,tt0140888,6.952,1998-11-20,5596708,113.0,Central Station,8.1,370
176,5000000,"['Drama', 'History']",1955,tt0080678,12.17,1980-10-02,26010864,124.0,The Elephant Man,8.1,1738
177,40000000,"['Drama', 'History', 'War']",324786,tt2119532,20.819,2016-10-07,175302354,139.0,Hacksaw Ridge,8.1,7493
178,0,"['Drama', 'Romance']",42229,tt0076085,8.813,1977-08-11,0,110.0,A Special Day,8.1,296
179,0,"['Drama', 'History']",307,tt0038890,8.283,1945-09-27,0,103.0,"Rome, Open City",8.1,370
180,11000000,"['Horror', 'Science Fiction']",348,tt0078748,25.947,1979-05-25,104931801,117.0,Alien,8.1,8533
181,14000000,"['Drama', 'History', 'War']",387,tt0082096,15.535,1981-09-16,85000000,150.0,Das Boot,8.1,1102
182,0,['Drama'],310569,tt3742378,6.726,2015-02-08,0,110.0,The Second Mother,8.1,418
183,0,"['Drama', 'Comedy', 'Romance']",11104,tt0109424,14.742,1994-07-14,0,102.0,Chungking Express,8.1,594
184,20000000,"['Science Fiction', 'Drama', 'Romance']",38,tt0338013,23.462,2004-03-19,72258126,108.0,Eternal Sunshine of the Spotless Mind,8.1,8651
185,2000000,"['Drama', 'Thriller']",582,tt0405094,13.716,2006-03-15,70000000,137.0,The Lives of Others,8.1,1985
186,0,['Comedy'],498249,tt6708116,7.114,2018-11-21,0,100.0,Bad Seeds,8.1,300
187,0,"['Drama', 'Romance']",1394,tt0086022,9.21,1983-05-01,0,120.0,Nostalgia,8.1,226
188,100000000,"['Drama', 'Western']",68718,tt1853728,28.915,2012-12-25,425368238,165.0,Django Unchained,8.1,17532
189,839727,"['Mystery', 'Drama']",15,tt0033467,14.537,1941-04-30,23217674,119.0,Citizen Kane,8.1,2828
190,0,"['Drama', 'Mystery', 'Romance']",110,tt0111495,16.519,1994-05-27,0,100.0,Three Colors: Red,8.1,604
191,0,"['Drama', 'Thriller', 'Adventure']",204,tt0046268,8.255,1953-04-21,0,153.0,The Wages of Fear,8.1,391
192,3000000,"['Drama', 'History']",821,tt0055031,9.147,1961-12-01,10000000,179.0,Judgment at Nuremberg,8.1,354
193,14000000,"['History', 'Drama', 'Thriller', 'War']",205596,tt2084970,30.313,2014-11-14,233555708,113.0,The Imitation Game,8.1,11514
194,12000000,"['Science Fiction', 'Mystery', 'Adventure']",62,tt0062622,25.641,1968-04-09,68700000,149.0,2001: A Space Odyssey,8.1,6730
195,4000000,"['Drama', 'Action', 'Crime']",7347,tt0861739,8.946,2007-10-12,0,115.0,Elite Squad,8.1,1110
196,0,"['Crime', 'Drama']",8422,tt0054248,7.244,1960-10-06,0,178.0,Rocco and His Brothers,8.1,217
197,5500000,"['Comedy', 'Crime', 'Drama']",9277,tt0070735,13.565,1973-12-25,159616327,129.0,The Sting,8.1,1278
198,60000000,"['Comedy', 'Drama']",37165,tt0120382,17.985,1998-06-04,264118201,103.0,The Truman Show,8.1,10611
199,3800000,['Drama'],103663,tt2106476,17.588,2012-09-24,18309793,116.0,The Hunt,8.1,1850
200,0,"['Animation', 'Family', 'Romance']",140420,tt2388725,7.732,2012-11-02,0,7.0,Paperman,8.1,1213
201,2600000,['Drama'],406,tt0113247,12.367,1995-05-31,15300000,98.0,La Haine,8.0,1786
202,60000,"['Animation', 'Fantasy']",32085,tt0084868,6.35,1982-01-01,0,6.0,Vincent,8.0,510
203,0,"['Romance', 'Science Fiction']",662,tt0056119,8.392,1962-02-16,0,28.0,La Jetée,8.0,370
204,0,"['Comedy', 'Drama', 'Fantasy']",29264,tt0056732,7.259,1962-05-16,0,94.0,The Exterminating Angel,8.0,298
205,2000000,"['Crime', 'Drama']",595,tt0056592,11.904,1962-12-25,13129846,130.0,To Kill a Mockingbird,8.0,1478
206,0,"['Thriller', 'Mystery']",1092,tt0041959,11.821,1949-08-31,596349,105.0,The Third Man,8.0,906
207,1500000,"['Comedy', 'Drama']",3083,tt0031679,9.356,1939-10-19,9600000,129.0,Mr. Smith Goes to Washington,8.0,523
208,10400000,"['Drama', 'Action']",360814,tt5074352,11.991,2016-12-21,310000000,161.0,Dangal,8.0,415
209,30000000,"['Comedy', 'Drama']",120467,tt2278388,20.066,2014-02-26,174600318,100.0,The Grand Budapest Hotel,8.0,9108
210,12000000,['Music'],12104,tt0084503,8.523,1982-07-14,22244207,95.0,Pink Floyd: The Wall,8.0,749
211,0,"['War', 'Drama', 'Thriller']",15383,tt0064040,8.153,1969-09-10,741766,147.0,Army of Shadows,8.0,279
212,0,"['Thriller', 'Drama', 'War']",15244,tt0049902,8.273,1956-11-11,0,101.0,A Man Escaped,8.0,200
213,0,"['Drama', 'Comedy', 'Romance']",28971,tt0044837,7.216,1952-10-31,1000000,137.0,Limelight,8.0,234
214,15000000,['Drama'],14,tt0169547,32.189,1999-09-15,356296601,122.0,American Beauty,8.0,7446
215,15000000,"['Drama', 'War']",11778,tt0077416,16.67,1978-12-08,50000000,183.0,The Deer Hunter,8.0,2009
216,4500000,"['Crime', 'Drama']",641,tt0180093,5.999,2000-10-06,7390108,102.0,Requiem for a Dream,8.0,5807
217,100000000,"['War', 'Drama', 'Action']",530915,tt8579674,72.97,2019-12-10,200483309,119.0,1917,8.0,2959
218,0,['Drama'],10997,tt0106332,9.804,1993-09-16,0,166.0,Farewell My Concubine,8.0,225
219,1500000,"['Crime', 'Thriller']",1580,tt0040746,11.879,1948-08-26,2200000,81.0,Rope,8.0,1300
220,0,"['Drama', 'History']",3777,tt0050613,8.742,1957-01-15,0,108.0,Throne of Blood,8.0,360
221,800000,"['Drama', 'War', 'History']",17295,tt0058946,7.29,1966-09-08,921548,121.0,The Battle of Algiers,8.0,340
222,0,['Drama'],10404,tt0101640,11.876,1991-12-20,0,125.0,Raise the Red Lantern,8.0,324
223,11000000,"['Drama', 'Romance', 'War']",3175,tt0072684,11.202,1975-11-26,20000000,185.0,Barry Lyndon,8.0,1349
224,0,[],38286,tt0135007,6.24,1997-12-27,0,98.0,Tre Uomini e una Gamba,8.0,1294
225,2791874,['Drama'],393729,tt4730986,7.618,2016-08-31,0,105.0,Divines,8.0,398
226,52000000,"['Drama', 'Music']",424694,tt1727824,32.503,2018-10-24,894027543,135.0,Bohemian Rhapsody,8.0,10033
227,18000000,"['Drama', 'History', 'Music']",279,tt0086879,15.095,1984-09-06,51973029,160.0,Amadeus,8.0,2348
228,600000,['Western'],938,tt0059578,17.716,1965-12-18,15000000,132.0,For a Few Dollars More,8.0,2063
229,1400000,"['Crime', 'Thriller', 'Drama', 'Mystery']",521,tt0046912,21.343,1954-05-29,3000000,105.0,Dial M for Murder,8.0,1284
230,0,['Drama'],491480,tt7533152,11.618,2019-03-01,0,113.0,The Boy Who Harnessed the Wind,8.0,491
231,923000,"['Adventure', 'Comedy', 'Drama']",962,tt0015864,9.154,1925-06-25,2500000,95.0,The Gold Rush,8.0,732
232,2600000,['Drama'],7508,tt0986264,10.063,2007-12-21,28430000,165.0,Like Stars on Earth,8.0,469
233,0,"['Drama', 'War']",24167,tt0054749,7.182,1960-12-23,0,100.0,Two Women,8.0,207
234,25000000,"['Drama', 'History']",381284,tt4846340,26.873,2016-12-10,230698791,127.0,Hidden Figures,8.0,5476
235,46000000,"['Drama', 'Thriller', 'Crime']",146233,tt1392214,18.674,2013-09-18,122126687,153.0,Prisoners,8.0,6543
236,30000000,"['Crime', 'Action']",414419,tt6019206,14.493,2011-03-28,0,247.0,Kill Bill: The Whole Bloody Affair,8.0,471
237,16000000,"['Drama', 'Family']",28178,tt1028532,19.055,2009-06-13,47801389,93.0,Hachi: A Dog's Tale,8.0,4085
238,0,"['Animation', 'Fantasy']",315465,tt4272866,9.947,2015-07-11,490643,119.0,The Boy and the Beast,8.0,755
239,5985,"['Adventure', 'Fantasy', 'Science Fiction']",775,tt0000417,10.11,1902-09-01,0,14.0,A Trip to the Moon,8.0,845
240,0,"['Drama', 'Crime']",505192,tt8075192,15.901,2018-06-02,0,121.0,Shoplifters,8.0,818
241,0,"['Comedy', 'Drama']",7857,tt0071129,8.49,1973-12-13,0,123.0,Amarcord,8.0,494
242,32350000,"['Adventure', 'Action', 'Science Fiction']",1892,tt0086190,20.128,1983-05-25,572700000,135.0,Return of the Jedi,8.0,9114
243,180000000,"['Animation', 'Family', 'Science Fiction']",10681,tt0910970,32.704,2008-06-22,521311860,98.0,WALL·E,8.0,12062
